shot_id,elapsed_s,vacuum_kpa_abs,edge_temp_c,center_temp_c,press_pressure_mpa,platen_position_mm
S036,19.5,4.849132652591208,174.33014874018252,173.06275316977784,8.5,5.0
S036,20.0,4.733007638146652,174.362881133647,173.00675392208564,8.5,5.0
S036,20.5,4.814712416460862,174.20625892124824,172.9837719610491,8.5,5.0
S036,21.0,4.993411534584362,174.34898743856613,173.00207038142878,8.5,5.0
S036,21.5,4.982432725931467,174.40470982511064,173.02783116555463,8.5,5.0
S036,22.0,4.800944199781242,174.44302912609893,172.98257484785591,8.5,5.0
S036,22.5,5.486839631464226,174.3572111723685,173.04890282850914,8.5,5.0
S036,23.0,4.96602420042271,174.44645063321067,173.07124411030853,8.5,5.0
S036,23.5,4.927008177480681,174.44397143250612,173.015837210351,8.5,5.0
S036,24.0,4.893543091998979,174.44164701006648,173.08389231344586,8.5,5.0
S036,24.5,4.935704544007385,174.43545803604817,173.11420929555024,8.5,5.0
S036,25.0,4.943595959439852,174.51718047267786,173.1335965095401,8.5,5.0
S036,25.5,4.804925140594362,174.38516850223107,173.06036487849752,8.5,5.0
S036,26.0,4.787683204909888,174.4545489523153,173.12136017893084,8.5,5.0
S036,26.5,4.984670087059525,174.49781216054689,173.08339591233502,8.5,5.0
S036,27.0,4.88802645089156,174.4339820160099,173.16944290367644,8.5,5.0
S036,27.5,4.618548878361837,174.4009021454124,173.10119144206215,8.5,5.0
S036,28.0,5.200932500526891,174.4679019797156,173.24674747118368,8.5,5.0
S036,28.5,5.152510726339565,174.53121774170637,173.07674960376536,8.5,5.0
S036,29.0,4.883490022255945,174.5399911438333,173.20318402208633,8.5,5.0
S036,29.5,4.968407419658076,174.36229251463112,173.22617549424686,8.5,5.0
S036,30.0,4.94603593543027,174.4248340649877,173.2886542870308,8.5,5.0
S037,0.0,101.33667705303257,164.94704858375596,165.02797182062974,0.0,0.0
S037,0.5,83.14667088347375,165.84728948220024,165.71442895394304,0.0,0.0
S037,1.0,68.66196450237268,166.5907998510167,166.24558423146598,0.0,0.0
S037,1.5,56.8118289479092,167.29471449150165,166.8383053169776,0.0,0.0
S037,2.0,47.06501529486987,167.85247788203853,167.32389990821585,0.0,0.0
S037,2.5,39.26816989781121,168.4916416545569,167.87795168508902,0.0,0.0
S037,3.0,32.67525403520545,169.0759967928362,168.33459181834047,0.0,0.0
S037,3.5,27.509137178133322,169.61375866711475,168.63589668062616,0.0,0.0
S037,4.0,23.688274130259362,169.8572353682656,169.11357560696197,0.0,0.0
S037,4.5,20.337970784985007,170.31428658403107,169.41155884180063,0.0,0.0
S037,5.0,17.618016929573574,170.66130542193264,169.70269277879626,0.0,0.0
S037,5.5,15.46042994891195,171.079056913662,169.95682807751604,0.0,0.0
S037,6.0,13.513364681111609,171.4028077456624,170.13653382799131,0.0,0.0
S037,6.5,11.888566670655383,171.53754472293232,170.5376321900939,0.0,0.0
S037,7.0,10.747495957744272,171.8944410418321,170.72166105317916,0.0,0.0
S037,7.5,9.908003499158132,172.31056268781677,171.0141376944973,0.0,0.0
S037,8.0,9.090420665301137,172.33138498203783,171.1327009077891,0.0,0.0
S037,8.5,8.631798242463795,172.62588043782472,171.19725797941442,1.0625,0.425
S037,9.0,8.223811238110695,172.70178046541162,171.4749392279308,2.125,0.85
S037,9.5,7.565242883788385,172.86375996351623,171.60773932965066,3.1875,1.275
S037,10.0,7.008810444528496,173.00478880651505,171.70905509220756,4.25,1.7
S037,10.5,6.9170785732962985,173.19629209241089,171.7228336008187,5.3125,2.125
S037,11.0,6.987348142298082,173.2294748880441,171.9363165205875,6.375,2.55
S037,11.5,6.882203985034947,173.43072285568792,171.97893013947163,7.4375,2.975
S037,12.0,6.635587768872402,173.5522902272496,172.13670531900274,8.5,3.4
S037,12.5,6.229927283574551,173.53133788929557,172.3031950622532,8.5,3.8249999999999997
S037,13.0,6.027236616303868,173.6652195741608,172.21983010734746,8.5,4.25
S037,13.5,6.061369430221124,173.83796066727282,172.3990969560474,8.5,4.675
S037,14.0,6.240632656056084,173.81728832359462,172.42089444793234,8.5,5.0
S037,14.5,5.97787888535169,173.94959016809577,172.54893589831866,8.5,5.0
S037,15.0,6.152751488863545,173.92998688077387,172.549980670158,8.5,5.0
S037,15.5,6.128586611070474,173.95118314331074,172.53668083204303,8.5,5.0
S037,16.0,6.435219272901156,174.00481603237665,172.47105073837042,8.5,5.0
S037,16.5,5.639898953895699,174.03206010060902,172.66200314433436,8.5,5.0
S037,17.0,5.825531883825493,174.1540225972441,172.67012669882502,8.5,5.0
S037,17.5,5.959023608524016,174.1896023830714,172.8025041801914,8.5,5.0
S037,18.0,5.86709595320871,174.15227921315602,172.90238689354848,8.5,5.0
S037,18.5,6.118796546575439,174.2776229043959,172.88584330592695,8.5,5.0
S037,19.0,5.963973403391973,174.2171197265725,172.82205056499026,8.5,5.0
S037,19.5,5.86088569733121,174.43053934255477,172.80585000489427,8.5,5.0
S037,20.0,5.99249173275544,174.31774822079063,172.89640741422477,8.5,5.0
S037,20.5,5.845949059467109,174.3446209123043,172.88030240372572,8.5,5.0
S037,21.0,6.1804010541312975,174.27396742994193,172.95727345577671,8.5,5.0
S037,21.5,5.66909889869163,174.32950327307688,172.86391974257765,8.5,5.0
S037,22.0,5.947879212504611,174.4260501093325,172.9482394835968,8.5,5.0
S037,22.5,5.7926984248417535,174.48107318389563,172.97807723208624,8.5,5.0
S037,23.0,5.808644053917056,174.43653758609733,172.95057142166522,8.5,5.0
S037,23.5,5.617322396405472,174.42793521269473,173.04925327055543,8.5,5.0
S037,24.0,5.603818928592554,174.3628937494392,173.12715274645112,8.5,5.0
S037,24.5,5.991746486129925,174.35668002823564,172.96858891943842,8.5,5.0
S037,25.0,5.8898126731901295,174.3596700656193,173.0246262700263,8.5,5.0
S037,25.5,5.825168681859248,174.4544472906797,172.92001478030198,8.5,5.0
S037,26.0,5.826019666988822,174.41793236057597,173.00793355054782,8.5,5.0
S037,26.5,5.548730432662362,174.6459663493253,173.0224341868302,8.5,5.0
S037,27.0,5.795952433242023,174.51591479881873,173.0476386833707,8.5,5.0
S037,27.5,5.885895143433947,174.51172939399362,173.08027026808108,8.5,5.0
S037,28.0,5.839218305461832,174.5695842741239,173.18869512717572,8.5,5.0
S037,28.5,5.931443155001093,174.47915366447265,173.1226369770371,8.5,5.0
S037,29.0,5.777731871928779,174.42540170179166,173.05493664922147,8.5,5.0
S037,29.5,5.773532654236915,174.56735768220437,173.11420370241478,8.5,5.0
S037,30.0,6.122230069834515,174.51532593099748,173.0759313565599,8.5,5.0
S038,0.0,101.12380242240188,165.046432023373,164.94611496857684,0.0,0.0
S038,0.5,80.14962081620085,165.84347830290162,165.60343537382553,0.0,0.0
S038,1.0,63.4527618496452,166.59086312043019,166.37928702426387,0.0,0.0
S038,1.5,50.54194934953756,167.34414716566354,166.78569360992887,0.0,0.0
S038,2.0,40.691498803780334,168.0900090257578,167.4623865237089,0.0,0.0
S038,2.5,32.41348045357475,168.52180102328643,167.81813469717056,0.0,0.0
S038,3.0,26.764187600411034,169.07909549065226,168.5206535689067,0.0,0.0
S038,3.5,22.004362454213652,169.40066616798455,168.76609731183817,0.0,0.0
S038,4.0,18.19527291403724,169.98406465457143,169.13322896656538,0.0,0.0
S038,4.5,15.614255367804272,170.3548454248431,169.4801668827868,0.0,0.0
S038,5.0,13.371656030801626,170.74165879404526,169.81647733528436,0.0,0.0
S038,5.5,11.341493951510888,170.9714318907211,170.0770324595105,0.0,0.0
S038,6.0,10.165121134188476,171.2903065249931,170.36128812613757,0.0,0.0
S038,6.5,9.244267020219338,171.51878071507872,170.68244990473693,0.0,0.0
S038,7.0,8.464356704400743,171.81202942244306,170.93915309440516,0.0,0.0
S038,7.5,7.470172030799354,171.9524539513172,171.08552538823875,0.0,0.0
S038,8.0,6.848062788858136,172.37853298096212,171.25635829925108,0.0,0.0
S038,8.5,6.991144466391767,172.52285275232995,171.4848478444737,1.0625,0.5
S038,9.0,6.593084928483911,172.78637485738938,171.57906449844845,2.125,1.0
S038,9.5,6.0106238939703145,172.86708874598293,171.7075905558758,3.1875,1.5
S038,10.0,5.918839185225757,172.83743713502935,171.944703187982,4.25,2.0
S038,10.5,5.8057063635804385,173.10285490319632,171.9446553928935,5.3125,2.5
S038,11.0,5.310639444436691,173.04735997793335,172.07155869789318,6.375,3.0
S038,11.5,5.734390780313428,173.3316133346691,172.11571120590253,7.4375,3.5
S038,12.0,5.195740000682534,173.24972953737606,172.24561359627472,8.5,4.0
S038,12.5,5.7459402831870765,173.45422084621111,172.49074234991443,8.5,4.5
S038,13.0,5.388737329450091,173.5792614903323,172.42878840345946,8.5,5.0
S038,13.5,5.403754929650459,173.69641619176699,172.43210044040393,8.5,5.0
S038,14.0,5.8931117569846965,173.75373898844833,172.59705544183726,8.5,5.0
S038,14.5,5.250390821616606,173.86965663677648,172.62373809163836,8.5,5.0
S038,15.0,5.234719581968022,173.84267463563836,172.74413418447506,8.5,5.0
S038,15.5,5.312795295009574,173.9123495118357,172.76547086987304,8.5,5.0
S038,16.0,5.742497330497234,173.98719128924668,172.73381670359612,8.5,5.0
S038,16.5,5.343380299153789,174.042962461225,172.82972103867525,8.5,5.0
S038,17.0,5.197843518461164,174.18420594023445,172.9687428538198,8.5,5.0
S038,17.5,5.329837584724879,174.10205839622915,172.92775226157434,8.5,5.0
S038,18.0,5.5241566532192,174.12259166217274,172.93692355621107,8.5,5.0
S038,18.5,5.444139989510463,174.27229463161083,173.00885161770458,8.5,5.0
S038,19.0,5.321767895293785,174.2519466157785,172.99325627686204,8.5,5.0
S038,19.5,5.221882325944928,174.3229039024814,173.0740597720252,8.5,5.0
S038,20.0,5.637648497347606,174.28466457923858,173.10995319354723,8.5,5.0
S038,20.5,5.683513980446722,174.25857553507336,173.09093626701613,8.5,5.0
S038,21.0,5.454122244026415,174.31782359091625,173.09771434356782,8.5,5.0
S038,21.5,5.511227415690109,174.48262719985257,173.23544758873712,8.5,5.0
S038,22.0,5.485372385757133,174.35919663973345,173.31715118300752,8.5,5.0
S038,22.5,5.336234056498192,174.25063562465928,173.24168417745477,8.5,5.0
S038,23.0,5.183082581463277,174.49044448271505,173.30620088689267,8.5,5.0
S038,23.5,5.440460370673185,174.34009862335526,173.1701996310759,8.5,5.0
S038,24.0,5.501894744327066,174.311104035406,173.15124410808718,8.5,5.0
S038,24.5,5.503621220132246,174.36727308538363,173.3077383735647,8.5,5.0
S038,25.0,5.345420515818242,174.44498742921712,173.28929263232263,8.5,5.0
S038,25.5,5.1818867095572925,174.4623078253045,173.20399069274225,8.5,5.0
S038,26.0,5.214090418282927,174.3086441849373,173.31410638426962,8.5,5.0
S038,26.5,5.420260775849052,174.4549422571624,173.2597548760605,8.5,5.0
S038,27.0,5.1553370716933555,174.22007990005,173.19022190190555,8.5,5.0
S038,27.5,5.556920074254175,174.45585521133077,173.21820591943836,8.5,5.0
S038,28.0,4.998464604979735,174.48904085766526,173.28374610755594,8.5,5.0
S038,28.5,5.230993843282774,174.404749121613,173.3352871508812,8.5,5.0
S038,29.0,5.391103568474735,174.28351411202036,173.37598842797846,8.5,5.0
S038,29.5,5.1756823257034235,174.44221710314795,173.38230557045745,8.5,5.0
S038,30.0,5.3996559213076605,174.46424923097348,173.22297224824007,8.5,5.0
S039,0.0,101.39656303998218,164.96049789890338,165.07739614640872,0.0,0.0
S039,0.5,80.05292320960214,165.89378968784064,165.6807831094953,0.0,0.0
S039,1.0,63.32509310759973,166.50411777222052,166.349537831932,0.0,0.0
S039,1.5,50.438908959318766,167.3660239911685,166.879733774342,0.0,0.0
S039,2.0,40.555337594816635,167.8109685236041,167.43042902116017,0.0,0.0
S039,2.5,32.860366290251335,168.45892744771382,167.96977387450488,0.0,0.0
S039,3.0,26.696535235055926,169.035629963386,168.47563220510864,0.0,0.0
S039,3.5,21.91686542118341,169.3522997172546,168.81388297916288,0.0,0.0
S039,4.0,18.09107867726547,169.84213133268182,169.2561771403813,0.0,0.0
S039,4.5,15.497999035172569,170.3327493296471,169.5029554350316,0.0,0.0
S039,5.0,13.273668553236618,170.70878289782092,169.8310730973951,0.0,0.0
S039,5.5,11.309578532134164,171.0813627459,170.13534644012378,0.0,0.0
S039,6.0,10.065158243380774,171.30671320061816,170.2964627301345,0.0,0.0
S039,6.5,9.369979826878625,171.57123161350444,170.6510010783463,0.0,0.0
S039,7.0,8.061305410344158,171.96592482198287,170.98298311799144,0.0,0.0
S039,7.5,7.519594987908543,172.0259637490468,171.03002845333805,0.0,0.0
S039,8.0,7.000867694020781,172.39822188594644,171.25095748547938,0.0,0.0
S039,8.5,6.611941395710449,172.39524945172383,171.44699844990546,1.0625,0.575
S039,9.0,6.292982275403373,172.67137103585418,171.62914836595664,2.125,1.15
S039,9.5,6.26433245286385,172.90658951650485,171.73240597163058,3.1875,1.7249999999999999
S039,10.0,6.092634907728836,173.0051101367119,171.92002094338625,4.25,2.3
S039,10.5,6.226110678650495,173.22576819647801,171.97903997184233,5.3125,2.875
S039,11.0,6.034696552482995,173.28535276096812,172.05130034648332,6.375,3.4499999999999997
S039,11.5,5.839493786893118,173.393092206173,172.21463341816894,7.4375,4.0249999999999995
S039,12.0,5.5908478586111405,173.36460205965895,172.3390647119175,8.5,4.6
S039,12.5,5.746557310585466,173.6571368535752,172.4386797453346,8.5,5.0
S039,13.0,5.6360471696199195,173.57816720054515,172.55794479932734,8.5,5.0
S039,13.5,5.567697757157235,173.80070879666542,172.43715425333906,8.5,5.0
S039,14.0,5.601526662611304,173.74895820387854,172.70963904795158,8.5,5.0
S039,14.5,5.277523937866261,173.89058488234073,172.68471774867956,8.5,5.0
S039,15.0,5.606419393677018,173.989340039122,172.76235342223015,8.5,5.0
S039,15.5,5.60513840224875,173.98796584994355,172.78791594295328,8.5,5.0
S039,16.0,5.559540778860685,174.13121789519144,172.9465059383045,8.5,5.0
S039,16.5,5.453997831249903,174.05457311712084,172.920495047761,8.5,5.0
S039,17.0,5.163367472571728,174.0545849544291,173.0132408265583,8.5,5.0
S039,17.5,5.378441059925924,174.19065900616957,172.90958944314414,8.5,5.0
S039,18.0,5.375126672638373,174.23228729952712,173.00142773925393,8.5,5.0
S039,18.5,5.552878246711907,174.1487324178914,173.07573582426622,8.5,5.0
S039,19.0,5.296382367385184,174.13298123589212,173.0613730099165,8.5,5.0
S039,19.5,5.342637905112694,174.3519285034257,173.02498541259072,8.5,5.0
S039,20.0,5.708706655756793,174.26813765172432,173.09028880854112,8.5,5.0
S039,20.5,5.740365935680273,174.25870237762481,173.19067417340486,8.5,5.0
S039,21.0,5.061908108985138,174.365774927777,173.0891824278997,8.5,5.0
S039,21.5,5.286370318988874,174.34564575300087,173.1212928954464,8.5,5.0
S039,22.0,5.663761045676478,174.26287586659512,173.1137613484741,8.5,5.0
S039,22.5,5.246471109765189,174.3867478749256,173.28118701183493,8.5,5.0
S039,23.0,5.462624510326205,174.2685002552922,173.24171861920664,8.5,5.0
S039,23.5,5.902183685599277,174.5870707806806,173.17409606051206,8.5,5.0
S039,24.0,5.746295352398777,174.2801103225099,173.2302245456674,8.5,5.0
S039,24.5,5.536445613060733,174.46487357040533,173.2307554237025,8.5,5.0
S039,25.0,5.621263673701933,174.53000469372313,173.31227733112627,8.5,5.0
S039,25.5,5.628322257825852,174.48177023798485,173.31882304841207,8.5,5.0
S039,26.0,5.578363775390336,174.36017289022186,173.29855529452473,8.5,5.0
S039,26.5,5.516049435136968,174.42193253014452,173.38805680967084,8.5,5.0
S039,27.0,5.548234504512586,174.57087811360543,173.2814133334536,8.5,5.0
S039,27.5,5.644470974509986,174.47887979752178,173.2563215300962,8.5,5.0
S039,28.0,5.825290208002977,174.41908937088004,173.3807989256038,8.5,5.0
S039,28.5,5.464054364329564,174.57318612858506,173.418419254436,8.5,5.0
S039,29.0,5.499665805377516,174.5412130838646,173.2999283891039,8.5,5.0
S039,29.5,5.6279469121480235,174.54168968221092,173.15401687546427,8.5,5.0
S039,30.0,5.455192649218168,174.4575354761298,173.35911775712577,8.5,5.0
S040,0.0,101.11471387583973,165.05154369388126,165.031284666615,0.0,0.0
S040,0.5,79.93336580597096,165.67887864575619,165.6582183062414,0.0,0.0
S040,1.0,63.52596756282984,166.57459516789416,166.38314040495337,0.0,0.0
S040,1.5,50.65596390820455,167.38749223587075,166.88688874634326,0.0,0.0
S040,2.0,40.38833234511189,167.85317823584873,167.44048885058908,0.0,0.0
S040,2.5,32.661518916214305,168.26757570314487,167.89108153262592,0.0,0.0
S040,3.0,26.477813934686083,168.87375458355504,168.38134835487313,0.0,0.0
S040,3.5,21.6834486310389,169.33976531559009,168.87000741344477,0.0,0.0
S040,4.0,18.107248359238802,169.89069319724481,169.07524564028338,0.0,0.0
S040,4.5,15.515568504786017,170.0796584723781,169.3658791255035,0.0,0.0
S040,5.0,13.014202767222137,170.4513436378229,169.6809386199863,0.0,0.0
S040,5.5,11.33657010758906,170.88442433841757,170.0685675174126,0.0,0.0
S040,6.0,9.549590839796544,171.09094476136792,170.37694094998554,0.0,0.0
S040,6.5,8.528315069810443,171.38759816426062,170.69003025194044,0.0,0.0
S040,7.0,7.797227899627289,171.57476527693137,170.79405090705217,0.0,0.0
S040,7.5,7.6467992099885755,171.91337012429133,170.99969579680777,0.0,0.0
S040,8.0,7.017832036325424,171.98804114949937,171.2125577170801,0.0,0.0
S040,8.5,6.34251920096243,172.23597326810165,171.22865078814925,1.0625,0.425
S040,9.0,6.550591225803822,172.5323725765526,171.39855674027734,2.125,0.85
S040,9.5,6.103291065324703,172.60688584120663,171.57414985710716,3.1875,1.275
S040,10.0,5.579767115121113,172.80146410493924,171.8320481014365,4.25,1.7
S040,10.5,5.861123468053382,172.98608509922659,171.81469612279497,5.3125,2.125
S040,11.0,5.806639484519873,172.99271304264,171.8705095499124,6.375,2.55
S040,11.5,5.18226323136027,173.16160115210414,172.15823799716438,7.4375,2.975
S040,12.0,5.354305724143914,173.1770302166907,172.1481538084656,8.5,3.4
S040,12.5,4.898576068865702,173.2673156052401,172.32435550103398,8.5,3.8249999999999997
S040,13.0,5.049736313467438,173.28052701871766,172.45831929313474,8.5,4.25
S040,13.5,5.562102227898956,173.31893837249052,172.4880115503446,8.5,4.675
S040,14.0,5.119779900521372,173.48704266398033,172.45594117470282,8.5,5.0
S040,14.5,5.295233528572392,173.62260990522262,172.56183020258132,8.5,5.0
S040,15.0,5.479752184872189,173.65009335455596,172.7081028254292,8.5,5.0
S040,15.5,5.466150450528835,173.681941854523,172.76769648272028,8.5,5.0
S040,16.0,5.068707079276006,173.72772981764754,172.67484121064894,8.5,5.0
S040,16.5,5.0214594277614255,173.69302220225256,172.79112064718453,8.5,5.0
S040,17.0,5.234441362378583,173.7769643654778,172.77280052626128,8.5,5.0
S040,17.5,4.903404723524663,173.8267938442055,172.86156848969762,8.5,5.0
S040,18.0,5.323495164799616,173.89114881615714,172.97505722846762,8.5,5.0
S040,18.5,5.250768963979215,173.8317866066693,172.87165723163568,8.5,5.0
S040,19.0,4.925718406209566,173.77604880532616,172.96659514284127,8.5,5.0
S040,19.5,5.144974245133924,173.89733642830336,172.95237991040347,8.5,5.0
S040,20.0,5.321826238058847,173.86701239784801,173.00928924907697,8.5,5.0
S040,20.5,5.022821371992914,174.0728261045131,173.01816524970175,8.5,5.0
S040,21.0,5.216001435916883,173.92032929478574,173.06906956834183,8.5,5.0
S040,21.5,5.3208751356414945,173.92238841100573,172.98769965219867,8.5,5.0
S040,22.0,5.097004180876717,174.10699301228118,172.99231039328114,8.5,5.0
S040,22.5,5.168986313529128,174.24964914392737,172.9282364213239,8.5,5.0
S040,23.0,5.157854338595019,174.0683746521667,173.06726061618747,8.5,5.0
S040,23.5,5.261307678553386,173.90372319733802,173.0018779386832,8.5,5.0
S040,24.0,5.021163958207685,174.10293863278613,173.1171458397032,8.5,5.0
S040,24.5,5.306393827810237,173.90530057402864,173.09563675674053,8.5,5.0
S040,25.0,4.9888870935003915,174.15643153350814,173.12357945833858,8.5,5.0
S040,25.5,5.520925516420199,174.17319110171283,173.13666031413706,8.5,5.0
S040,26.0,4.983666055653431,174.0924768904966,173.23174179171306,8.5,5.0
S040,26.5,5.330248995901706,174.16574057195635,173.20287047376763,8.5,5.0
S040,27.0,5.37998623993042,174.06967259232687,173.03844404544284,8.5,5.0
S040,27.5,5.3985950579164745,174.12363219810055,173.12664033685618,8.5,5.0
S040,28.0,5.093900205290993,174.12194869555876,173.3550354886543,8.5,5.0
S040,28.5,5.103343588544799,174.20174929605275,173.27289184116933,8.5,5.0
S040,29.0,5.230338981337391,174.1401580506672,173.28392634308526,8.5,5.0
S040,29.5,4.991566365592185,174.19363834061195,173.189184297601,8.5,5.0
S040,30.0,4.994175374328851,174.32411577887302,173.19646346284387,8.5,5.0
S041,0.0,101.042681328901,165.0132832750153,164.93143778259423,0.0,0.0
S041,0.5,82.41445428205206,165.7438509511074,165.64317572453024,0.0,0.0
S041,1.0,67.49301917665565,166.5815385257372,166.38942160900942,0.0,0.0
S041,1.5,55.6658877242713,167.23539913279953,166.78427805980948,0.0,0.0
S041,2.0,45.56987809486861,168.0024686162149,167.31206250356476,0.0,0.0
S041,2.5,38.02116957208445,168.59426709900708,167.8308274192658,0.0,0.0
S041,3.0,31.765617729812433,169.02141022447,168.33054384325206,0.0,0.0
S041,3.5,26.551118213806998,169.47722702241265,168.50847951871688,0.0,0.0
S041,4.0,22.819142703884882,169.8933120104557,169.13994519237193,0.0,0.0
S041,4.5,19.469830590192796,170.3708430253588,169.45907968958414,0.0,0.0
S041,5.0,16.42590998515333,170.72652736436316,169.6759086558387,0.0,0.0
S041,5.5,14.751903379511743,171.07975814876193,169.9372471432986,0.0,0.0
S041,6.0,12.704714473264826,171.42066892793346,170.18503360834288,0.0,0.0
S041,6.5,11.522994422767901,171.64149820499156,170.5090474567013,0.0,0.0
S041,7.0,10.405265483399175,171.7785459612159,170.5779186528509,0.0,0.0
S041,7.5,9.485284623159128,172.05276271653062,170.88218718730224,0.0,0.0
S041,8.0,8.57495807797402,172.46643046728045,171.12759738309785,0.0,0.0
S041,8.5,8.011839531846746,172.56961512472083,171.09887761085892,1.0625,0.5
S041,9.0,7.972722366748248,172.5716508954087,171.37825066299683,2.125,1.0
S041,9.5,7.452431866896139,172.76451820296006,171.45278262831218,3.1875,1.5
S041,10.0,7.3030655546895655,172.89981263425247,171.6497551180222,4.25,2.0
S041,10.5,6.877394819489538,172.99427772850794,171.56734673090494,5.3125,2.5
S041,11.0,6.9474535706157825,173.22233001047513,171.92293994626033,6.375,3.0
S041,11.5,6.4194406497459475,173.30260944329012,171.90476471223923,7.4375,3.5
S041,12.0,6.325726876689686,173.5343846895653,172.05414644981258,8.5,4.0
S041,12.5,6.12385627075582,173.45938447568471,172.17503016140316,8.5,4.5
S041,13.0,6.1707657089147085,173.52696985038511,172.2534891292794,8.5,5.0
S041,13.5,6.274707455168382,173.49693861163317,172.31706718936402,8.5,5.0
S041,14.0,6.200291448381343,173.86257052491217,172.3427308509921,8.5,5.0
S041,14.5,6.572117422502423,173.8893542491881,172.353628188091,8.5,5.0
S041,15.0,6.1000398405788925,173.95074361066668,172.4063009307965,8.5,5.0
S041,15.5,6.015143175064726,173.97975982186762,172.36454006349354,8.5,5.0
S041,16.0,5.896814449606869,173.96331987744165,172.6134460389101,8.5,5.0
S041,16.5,5.686197086587287,174.01295158647454,172.6376448197396,8.5,5.0
S041,17.0,6.087150813733379,174.1259238316631,172.7255713263857,8.5,5.0
S041,17.5,5.787982612059977,174.09442138450123,172.7254932952395,8.5,5.0
S041,18.0,5.88588527795119,174.19262484919446,172.74835667116588,8.5,5.0
S041,18.5,5.966786182235066,174.11491578123457,172.74471263762072,8.5,5.0
S041,19.0,5.7448587259981405,174.2748507287139,172.83569211079853,8.5,5.0
S041,19.5,6.03663361822661,174.28821331658756,172.79870238322007,8.5,5.0
S041,20.0,6.158393230740077,174.26592869268143,172.7555501759482,8.5,5.0
S041,20.5,5.664353570087236,174.21326453104285,172.9923976654269,8.5,5.0
S041,21.0,5.828905950028924,174.30745808592812,172.84468033382046,8.5,5.0
S041,21.5,5.690072022481603,174.38379023752097,172.89030856877727,8.5,5.0
S041,22.0,6.026682500143142,174.3060477704297,172.85928567095402,8.5,5.0
S041,22.5,6.0927220760748435,174.44861603887836,172.9380561206559,8.5,5.0
S041,23.0,5.969738580285918,174.46519828817435,172.8891857878399,8.5,5.0
S041,23.5,5.8729867761101495,174.42808050469563,172.9183451772334,8.5,5.0
S041,24.0,6.259901565694703,174.39645548732474,172.86571046407155,8.5,5.0
S041,24.5,6.046765893554939,174.26010651983555,172.9926680565981,8.5,5.0
S041,25.0,6.0980995787602135,174.31110545140652,173.02429993899867,8.5,5.0
S041,25.5,6.027764073017963,174.32842157001713,172.91942464160013,8.5,5.0
S041,26.0,5.679392931674358,174.43430588922524,172.98215064417573,8.5,5.0
S041,26.5,5.787138641078874,174.35238759579556,172.93912634932096,8.5,5.0
S041,27.0,5.979341292436257,174.34721891769806,173.06678307483233,8.5,5.0
S041,27.5,5.79506232547013,174.5221122375684,172.91019605418995,8.5,5.0
S041,28.0,6.0782078588121555,174.4866082410214,173.05841732688174,8.5,5.0
S041,28.5,6.270738239068338,174.51305587021253,173.06325034209212,8.5,5.0
S041,29.0,5.897612117713344,174.41975612361506,172.97632607543756,8.5,5.0
S041,29.5,5.7051789427141655,174.4759023327473,173.1434458909449,8.5,5.0
S041,30.0,5.913372983409088,174.4488564786519,172.8957724396395,8.5,5.0
S042,0.0,101.20796888550262,164.92033080860676,164.96920394301972,0.0,0.0
S042,0.5,81.52136491968535,165.81445035935494,165.68593767036504,0.0,0.0
S042,1.0,65.84727911789857,166.47125042816532,166.32315769869902,0.0,0.0
S042,1.5,53.62992408103893,167.09163557866336,166.85049784479583,0.0,0.0
S042,2.0,43.839411229110716,167.85558312485892,167.33391068680544,0.0,0.0
S042,2.5,36.11156273619758,168.23890015360908,167.79807441275122,0.0,0.0
S042,3.0,29.815785075195688,168.85569554190997,168.26632891718398,0.0,0.0
S042,3.5,24.877050921946708,169.2410083606419,168.5874619920275,0.0,0.0
S042,4.0,20.820120800275063,169.65774615107858,168.8759031328833,0.0,0.0
S042,4.5,18.262851828802027,170.09089555321995,169.34384908597258,0.0,0.0
S042,5.0,15.2961299456682,170.34865647431684,169.58939231078378,0.0,0.0
S042,5.5,13.109578087846133,170.80232275653708,169.74961270275008,0.0,0.0
S042,6.0,11.90807480262337,171.1182593602838,170.06073440037218,0.0,0.0
S042,6.5,10.475054032321694,171.3342556786099,170.47932799581938,0.0,0.0
S042,7.0,9.62633514960034,171.6266413110541,170.557805456744,0.0,0.0
S042,7.5,8.515896047722949,171.87197132921605,170.73577321216558,0.0,0.0
S042,8.0,7.966325322269154,171.93527878855025,170.88078175181963,0.0,0.0
S042,8.5,7.5541857455465955,172.10885449153943,171.06259568026272,1.0625,0.575
S042,9.0,7.609439110099412,172.40659850716648,171.2607429444633,2.125,1.15
S042,9.5,7.121666416383292,172.39545503191005,171.38120283912227,3.1875,1.7249999999999999
S042,10.0,6.678205990589881,172.60853482068197,171.5475701852581,4.25,2.3
S042,10.5,6.208537455546409,172.56953971940774,171.70903797794588,5.3125,2.875
S042,11.0,6.27307079926251,172.81508705759128,171.7775111650042,6.375,3.4499999999999997
S042,11.5,6.204541791739124,172.99902842615685,171.84207236649718,7.4375,4.0249999999999995
S042,12.0,5.8767757541037575,173.15112005115373,171.91184173860515,8.5,4.6
S042,12.5,5.6951461200246545,173.15196525754223,172.0909106911894,8.5,5.0
S042,13.0,5.857959580996156,173.1964340941669,172.17904232745934,8.5,5.0
S042,13.5,6.066941941310352,173.3770846053653,172.2503794305824,8.5,5.0
